92;lieu; ;1;COURS; ;MADELEINE;92150;SURESNES;1 COURS MADELEINE;BANO;920731546R-1;0.60000002; ;1;COURS MADELEINE;CENTRE VILLE;2400000001000000010004006D0F00000C0000000100000090FEE3BCFF14A9E7ECE8E411
93;lieu; ;26;RUE; ;DESBASSAYNS DE RICHEMONT;92150;SURESNES;26 RUE DESBASSAYNS DE RICHEMONT;BANO;920732540W-26;0.60000002; ;26;RUE DESBASSAYNS DE RICHEMONT;CENTRE VILLE;2400000001000000010004006D0F00000C00000001000000A7C0E7BAFF14ABAFDCE7E411
94;lieu; ;1;AVENUE;D';ESTOURNELLES DE CONSTANT;92150;SURESNES;1 AVENUE D'ESTOURNELLES DE CONSTANT;IMMERGIS;2711;1.00000000; ;1;AVENUE D'ESTOURNELLES DE CONSTANT;CITE JARDINS;2400000001000000010004006D0F00000C0000000100000093E093ACFF148BD7DDDFE411
95;lieu; ;13;RUE; ;EMILIEN COLIN;92150;SURESNES;13 RUE EMILIEN COLIN;BANO;920733158T-13;0.60000002; ;13;RUE EMILIEN COLIN;LIBERTE;2400000001000000010004006D0F00000C000000010000008684A6BAFF14BAD6FBF1E411
96;lieu; ;1;AVENUE; ;JEAN JAURES;92150;SURESNES;1 AVENUE JEAN JAURES;IMMERGIS;3237;1.00000000; ;1;AVENUE JEAN JAURES;CITE JARDINS;2400000001000000010004006D0F00000C00000001000000A3AFA9B2FF1486B09CDFE411
97;lieu; ;12;PLACE;DE;STALINGRAD;92150;SURESNES;12 PLACE DE STALINGRAD;IMMERGIS;505;1.00000000; ;12;PLACE DE STALINGRAD;CITE JARDINS;2400000001000000010004006D0F00000C00000001000000B796EAAAFF149F8F96E1E411
98;lieu; ;64;RUE; ;ALBERT CARON;92150;SURESNES;64 RUE ALBERT CARON;IMMERGIS;3740;1.00000000; ;64;RUE ALBERT CARON;MONT-VALERIEN;2400000001000000010004006D0F00000C00000001000000B4BCF0AFFF149DAAE5E2E411
99;lieu; ;10;RUE; ;FLORENT DANCOURT;92150;SURESNES;10 RUE FLORENT DANCOURT;IMMERGIS;470;1.00000000; ;10;RUE FLORENT DANCOURT;CITE JARDINS;2400000001000000010004006D0F00000C0000000100000099E1DCB0FF14A28191E2E411
100;lieu; ;3;RUE; ;FLORENT DANCOURT;92150;SURESNES;3 RUE FLORENT DANCOURT;IMMERGIS;4269;1.00000000; ;3;RUE FLORENT DANCOURT;CITE JARDINS;2400000001000000010004006D0F00000C00000001000000BDD6B3B0FF14A0BEC2E1E411
101;lieu; ;69;RUE;DE LA;LIBERTE;92150;SURESNES;69 RUE DE LA LIBERTE;IMMERGIS;3804;1.00000000; ;69;RUE DE LA LIBERTE;LIBERTE;2400000001000000010004006D0F00000C00000001000000A6C2E6B7FF1486B4ABF1E411
